in0	!out0
44.44000720977783	1.0
2.167379856109619	1.0
58.032429218292236	1.0
-80.46420812606812	0.0
-2.9966354370117188	0.0
67.73401498794556	1.0
-9.845376014709473	0.0
-36.93583011627197	0.0
-41.711974143981934	0.0
50.428760051727295	1.0
-77.71646976470947	0.0
35.39326190948486	1.0
-59.4477653503418	0.0
24.814140796661377	1.0
43.903183937072754	1.0
99.59383010864258	1.0
-33.678436279296875	0.0
-34.216415882110596	0.0
-16.459369659423828	0.0
52.232372760772705	1.0
67.23133325576782	1.0
-76.3705849647522	0.0
10.611772537231445	1.0
0.652158260345459	1.0
-8.923721313476562	0.0
-89.75569009780884	0.0
49.17837381362915	1.0
34.50000286102295	1.0
87.62739896774292	1.0
6.044888496398926	1.0
-13.703465461730957	0.0
-31.145966053009033	0.0
-72.88753986358643	0.0
94.15807723999023	1.0
93.26775074005127	1.0
51.580071449279785	1.0
-25.80282688140869	0.0
3.4010767936706543	1.0
1.1123895645141602	1.0
-43.49801540374756	0.0
61.47705316543579	1.0
93.74315738677979	1.0
55.8497428894043	1.0
-31.956803798675537	0.0
-85.1552963256836	0.0
-42.93111562728882	0.0
-98.32427501678467	0.0
-28.502702713012695	0.0
21.90021276473999	1.0
-69.38796043395996	0.0
-44.17240619659424	0.0
86.97177171707153	1.0
24.82149600982666	1.0
-44.29831504821777	0.0
-76.98336839675903	0.0
87.27459907531738	1.0
-71.99642658233643	0.0
-63.726139068603516	0.0
-36.44514083862305	0.0
45.780766010284424	1.0
48.44154119491577	1.0
99.63434934616089	1.0
2.1392107009887695	1.0
35.150861740112305	1.0
-37.279462814331055	0.0
-52.697861194610596	0.0
-45.59561014175415	0.0
-48.00063371658325	0.0
48.0211615562439	1.0
21.745920181274414	1.0
-30.669879913330078	0.0
60.859620571136475	1.0
34.0420126914978	1.0
77.21316814422607	1.0
64.14875984191895	1.0
-58.1801176071167	0.0
-4.22290563583374	0.0
46.25530242919922	1.0
-81.90264701843262	0.0
-5.310368537902832	0.0
-45.67244052886963	0.0
93.25017929077148	1.0
21.937310695648193	1.0
-56.472885608673096	0.0
-86.00585460662842	0.0
64.32974338531494	1.0
82.58270025253296	1.0
-47.72765636444092	0.0
-78.52822542190552	0.0
-64.34903144836426	0.0
24.332749843597412	1.0
58.29035043716431	1.0
-21.82537317276001	0.0
74.40694570541382	1.0
80.68770170211792	1.0
79.72992658615112	1.0
-41.015779972076416	0.0
-9.403932094573975	0.0
54.98849153518677	1.0
-5.002093315124512	0.0
-49.84701871871948	0.0
22.84533977508545	1.0
11.097919940948486	1.0
77.18091011047363	1.0
49.807608127593994	1.0
-36.904311180114746	0.0
-96.68811559677124	0.0
79.47771549224854	1.0
6.1629414558410645	1.0
-51.38864517211914	0.0
73.64166975021362	1.0
-87.86464929580688	0.0
-17.519700527191162	0.0
-19.18320655822754	0.0
-67.39722490310669	0.0
-87.08062171936035	0.0
-48.732101917266846	0.0
87.04644441604614	1.0
84.35558080673218	1.0
44.33159828186035	1.0
55.928993225097656	1.0
-31.599700450897217	0.0
-35.36417484283447	0.0
-93.86531114578247	0.0
-51.25459432601929	0.0
-26.764893531799316	0.0
86.66696548461914	1.0
-48.11556339263916	0.0
26.64632797241211	1.0
-3.10288667678833	0.0
23.577499389648438	1.0
49.541401863098145	1.0
-40.90907573699951	0.0
17.799603939056396	1.0
65.55776596069336	1.0
-33.73681306838989	0.0
-53.183627128601074	0.0
-29.588568210601807	0.0
-19.36396360397339	0.0
93.77307891845703	1.0
-78.95268201828003	0.0
32.410216331481934	1.0
23.432636260986328	1.0
-65.74422121047974	0.0
56.83032274246216	1.0
-71.86509370803833	0.0
-70.24307250976562	0.0
94.43308115005493	1.0
-63.492655754089355	0.0
-72.74487018585205	0.0
13.603425025939941	1.0
74.8558521270752	1.0
-29.615581035614014	0.0
90.76265096664429	1.0
77.80824899673462	1.0
0.10037422180175781	1.0
32.074034214019775	1.0
83.37078094482422	1.0
1.3204693794250488	1.0
81.64016008377075	1.0
-59.31907892227173	0.0
84.73535776138306	1.0
-9.687209129333496	0.0
61.98127269744873	1.0
-75.14100074768066	0.0
2.5778889656066895	1.0
8.840620517730713	1.0
-0.08672475814819336	0.0
81.98404312133789	1.0
-34.140169620513916	0.0
76.68261528015137	1.0
-55.359816551208496	0.0
0.42095184326171875	1.0
-81.64949417114258	0.0
-51.28756761550903	0.0
-79.22128438949585	0.0
-22.20553159713745	0.0
-93.89549493789673	0.0
64.96915817260742	1.0
83.28092098236084	1.0
-68.55881214141846	0.0
-48.91935586929321	0.0
1.9150376319885254	1.0
25.06638765335083	1.0
-75.24981498718262	0.0
89.66766595840454	1.0
74.71528053283691	1.0
67.5980806350708	1.0
70.51020860671997	1.0
49.667441844940186	1.0
-14.150333404541016	0.0
-34.572649002075195	0.0
-24.603426456451416	0.0
86.85668706893921	1.0
65.66078662872314	1.0
-84.27764177322388	0.0
75.30994415283203	1.0
58.833909034729004	1.0
-54.94600534439087	0.0
18.29049587249756	1.0
-15.45255184173584	0.0
-33.64996910095215	0.0
87.00894117355347	1.0
7.649040222167969	1.0
7.103884220123291	1.0
-30.744969844818115	0.0
85.02047061920166	1.0
70.9355115890503	1.0
28.60952615737915	1.0
-66.81466102600098	0.0
94.45844888687134	1.0
-21.373605728149414	0.0
31.87788724899292	1.0
-86.68724298477173	0.0
-79.3014645576477	0.0
-41.580140590667725	0.0
-13.508784770965576	0.0
-10.34860610961914	0.0
28.451871871948242	1.0
-69.11360025405884	0.0
-29.250919818878174	0.0
-98.30567836761475	0.0
38.27340602874756	1.0
-93.23030710220337	0.0
83.65609645843506	1.0
39.69545364379883	1.0
-10.267293453216553	0.0
-71.14431858062744	0.0
-3.9954066276550293	0.0
37.213218212127686	1.0
3.6445140838623047	1.0
56.42920732498169	1.0
-24.855220317840576	0.0
80.68763017654419	1.0
13.72675895690918	1.0
-5.460929870605469	0.0
78.28266620635986	1.0
-2.6513218879699707	0.0
37.80711889266968	1.0
4.3106794357299805	1.0
20.465469360351562	1.0
76.61257982254028	1.0
-65.41203260421753	0.0
66.18353128433228	1.0
37.93835639953613	1.0
-81.99222087860107	0.0
-81.43268823623657	0.0
88.77648115158081	1.0
3.554201126098633	1.0
-37.741899490356445	0.0
-29.277265071868896	0.0
10.214543342590332	1.0
-78.68127822875977	0.0
4.676353931427002	1.0
16.274476051330566	1.0
88.89169692993164	1.0
-8.038246631622314	0.0
-34.637272357940674	0.0
44.624459743499756	1.0
91.41125679016113	1.0
-84.79654788970947	0.0
2.1788477897644043	1.0
-70.06419897079468	0.0
61.01381778717041	1.0
90.54843187332153	1.0
-54.84975576400757	0.0
14.729797840118408	1.0
83.76010656356812	1.0
62.15198040008545	1.0
-74.56419467926025	0.0
15.545964241027832	1.0
96.69613838195801	1.0
-6.494557857513428	0.0
-74.38690662384033	0.0
89.02260065078735	1.0
81.15851879119873	1.0
59.12133455276489	1.0
26.773393154144287	1.0
57.59007930755615	1.0
-0.8884429931640625	0.0
-56.69960975646973	0.0
19.453084468841553	1.0
-83.08664560317993	0.0
-15.257084369659424	0.0
29.380595684051514	1.0
12.435126304626465	1.0
-0.5185842514038086	0.0
15.31209945678711	1.0
13.519179821014404	1.0
11.664998531341553	1.0
40.970754623413086	1.0
31.759774684906006	1.0
-73.71883392333984	0.0
-46.676790714263916	0.0
-58.88160467147827	0.0
-9.171783924102783	0.0
24.23328161239624	1.0
52.202308177948	1.0
70.64965963363647	1.0
12.975668907165527	1.0
-44.16792392730713	0.0
68.14166307449341	1.0
58.25563669204712	1.0
-24.842464923858643	0.0
-28.83094549179077	0.0
-76.71961784362793	0.0
-13.004767894744873	0.0
76.10541582107544	1.0
59.38413143157959	1.0
25.919389724731445	1.0
30.948853492736816	1.0
98.76456260681152	1.0
86.21102571487427	1.0
61.340200901031494	1.0
79.5943021774292	1.0
-87.81883716583252	0.0
38.03274631500244	1.0
-75.49556493759155	0.0
-36.35827302932739	0.0
4.421210289001465	1.0
-51.6666054725647	0.0
18.25937032699585	1.0
67.39952564239502	1.0
79.37763929367065	1.0
-81.04175329208374	0.0
-17.16761589050293	0.0
88.24561834335327	1.0
-41.871654987335205	0.0
52.44990587234497	1.0
29.006993770599365	1.0
-2.1724939346313477	0.0
3.6658644676208496	1.0
-66.60114526748657	0.0
-34.4673752784729	0.0
63.53566646575928	1.0
5.126786231994629	1.0
-54.02493476867676	0.0
57.36498832702637	1.0
52.647387981414795	1.0
-61.845386028289795	0.0
71.88657522201538	1.0
-48.39062690734863	0.0
-43.60988140106201	0.0
43.1668758392334	1.0
36.80691719055176	1.0
55.384790897369385	1.0
-69.7938323020935	0.0
11.663317680358887	1.0
-90.18508195877075	0.0
-13.685870170593262	0.0
74.44672584533691	1.0
-61.84582710266113	0.0
61.23859882354736	1.0
-88.35694789886475	0.0
-93.63526105880737	0.0
27.73289680480957	1.0
-46.21176719665527	0.0
29.246437549591064	1.0
-56.40568733215332	0.0
57.18468427658081	1.0
9.626591205596924	1.0
36.086297035217285	1.0
5.377638339996338	1.0
-2.6166319847106934	0.0
-48.1781005859375	0.0
91.72747135162354	1.0
14.124107360839844	1.0
97.47787714004517	1.0
-71.71645164489746	0.0
-24.50881004333496	0.0
87.45557069778442	1.0
-53.17070484161377	0.0
-55.29536008834839	0.0
80.18211126327515	1.0
59.358060359954834	1.0
-23.35941791534424	0.0
-77.36800909042358	0.0
-35.572636127471924	0.0
-86.75116300582886	0.0
27.134346961975098	1.0
-95.24662494659424	0.0
-57.51389265060425	0.0
-59.71195697784424	0.0
-69.55161094665527	0.0
-26.18175745010376	0.0
-59.81241464614868	0.0
-20.82446813583374	0.0
-94.9937105178833	0.0
65.67373275756836	1.0
-74.61352348327637	0.0
-31.783103942871094	0.0
-67.08917617797852	0.0
-39.723074436187744	0.0
-67.51329898834229	0.0
25.242674350738525	1.0
-34.3546986579895	0.0
7.212233543395996	1.0
86.8767261505127	1.0
-49.47257041931152	0.0
-90.50865173339844	0.0
34.28616523742676	1.0
90.73859453201294	1.0
86.88889741897583	1.0
-70.11398077011108	0.0
50.86909532546997	1.0
-72.48088121414185	0.0
49.82352256774902	1.0
-33.07631015777588	0.0
8.70349407196045	1.0
-58.59476327896118	0.0
-34.01437997817993	0.0
-73.33506345748901	0.0
-63.387131690979004	0.0
76.0920763015747	1.0
16.07764959335327	1.0
-51.34037733078003	0.0
90.52541255950928	1.0
82.31436014175415	1.0
77.11764574050903	1.0
-21.48352861404419	0.0
-44.089484214782715	0.0
-73.92973899841309	0.0
21.47834300994873	1.0
-24.692261219024658	0.0
-28.2568097114563	0.0
-70.05473375320435	0.0
25.53919553756714	1.0
-7.149612903594971	0.0
-50.4672646522522	0.0
-71.0545539855957	0.0
-27.33865976333618	0.0
98.2603669166565	1.0
-27.865850925445557	0.0
79.43429946899414	1.0
25.618374347686768	1.0
-84.00287628173828	0.0
49.75384473800659	1.0
-46.25065326690674	0.0
48.06877374649048	1.0
21.79173231124878	1.0
82.7149748802185	1.0
-74.17817115783691	0.0
-97.05535173416138	0.0
44.432222843170166	1.0
56.45674467086792	1.0
35.906994342803955	1.0
64.17368650436401	1.0
-96.43270969390869	0.0
-74.06061887741089	0.0
-1.5953302383422852	0.0
-51.73320770263672	0.0
39.431846141815186	1.0
-49.3522047996521	0.0
-9.444260597229004	0.0
-12.899184226989746	0.0
97.28729724884033	1.0
-51.705145835876465	0.0
-4.452002048492432	0.0
-44.94779109954834	0.0
-80.00372648239136	0.0
35.93742847442627	1.0
-75.05977153778076	0.0
-23.320257663726807	0.0
-53.39289903640747	0.0
-4.39150333404541	0.0
43.78700256347656	1.0
74.94118213653564	1.0
-68.03193092346191	0.0
-7.790267467498779	0.0
-52.42506265640259	0.0
70.30355930328369	1.0
46.40669822692871	1.0
81.21287822723389	1.0
57.52769708633423	1.0
-52.53716707229614	0.0
10.4081392288208	1.0
74.05269145965576	1.0
30.89388608932495	1.0
-19.57705020904541	0.0
41.20488166809082	1.0
83.21820497512817	1.0
-4.537379741668701	0.0
-19.386708736419678	0.0
-39.014267921447754	0.0
86.8980884552002	1.0
27.59619951248169	1.0
-61.35234832763672	0.0
76.17961168289185	1.0
21.933746337890625	1.0
89.53887224197388	1.0
-94.25780773162842	0.0
-69.75946426391602	0.0
-3.054213523864746	0.0
13.818144798278809	1.0
95.72645425796509	1.0
-1.1157035827636719	0.0
79.16747331619263	1.0
46.207547187805176	1.0
-54.271912574768066	0.0
1.9708991050720215	1.0
79.18771505355835	1.0
31.17581605911255	1.0
43.707215785980225	1.0
-65.4703140258789	0.0
-33.226704597473145	0.0
64.99353647232056	1.0
-87.372887134552	0.0
-61.48102283477783	0.0
-72.50036001205444	0.0
-34.950363636016846	0.0
38.93430233001709	1.0
-79.36257123947144	0.0
83.68415832519531	1.0
74.78320598602295	1.0
45.57442665100098	1.0
-53.52637767791748	0.0
-41.25334024429321	0.0
-98.52503538131714	0.0
22.183215618133545	1.0
97.78649806976318	1.0
5.330550670623779	1.0
-52.74147987365723	0.0
-70.89791297912598	0.0
99.73938465118408	1.0
-66.20118618011475	0.0
-84.97740030288696	0.0
-31.19046688079834	0.0
21.863770484924316	1.0
-64.4484281539917	0.0
20.3887939453125	1.0
51.89552307128906	1.0
-10.19432544708252	0.0
-84.81173515319824	0.0
62.97478675842285	1.0
-93.7711238861084	0.0
79.26348447799683	1.0
53.41066122055054	1.0
-26.663124561309814	0.0
9.470140933990479	1.0
30.206000804901123	1.0
37.048327922821045	1.0
-48.661160469055176	0.0
-15.51429033279419	0.0
30.114388465881348	1.0
79.05148267745972	1.0
29.62353229522705	1.0
2.236354351043701	1.0
72.55394458770752	1.0
-45.933616161346436	0.0
-55.74401617050171	0.0
-67.317795753479	0.0
99.76564645767212	1.0
25.595498085021973	1.0
60.30561923980713	1.0
56.87744617462158	1.0
-74.21529293060303	0.0
11.33812665939331	1.0
-15.533530712127686	0.0
-16.50782823562622	0.0
72.6913332939148	1.0
80.81114292144775	1.0
-92.62868165969849	0.0
-38.040781021118164	0.0
52.85332202911377	1.0
63.21667432785034	1.0
89.32240009307861	1.0
-11.85230016708374	0.0
-41.1311149597168	0.0
53.18403244018555	1.0
5.089724063873291	1.0
-47.27509021759033	0.0
97.77346849441528	1.0
31.229496002197266	1.0
-20.72162628173828	0.0
-86.92432641983032	0.0
-79.29551601409912	0.0
27.104389667510986	1.0
-88.57276439666748	0.0
-35.653746128082275	0.0
68.13071966171265	1.0
69.43225860595703	1.0
5.078756809234619	1.0
46.833956241607666	1.0
60.705769062042236	1.0
-77.59906053543091	0.0
33.571839332580566	1.0
-42.28653907775879	0.0
68.59160661697388	1.0
-84.57069396972656	0.0
-12.172210216522217	0.0
-77.18157768249512	0.0
96.94771766662598	1.0
2.1529793739318848	1.0
-34.436964988708496	0.0
-2.7104854583740234	0.0
-66.53119325637817	0.0
-9.93586778640747	0.0
-51.835787296295166	0.0
-34.706759452819824	0.0
-29.754042625427246	0.0
-18.406105041503906	0.0
10.76897382736206	1.0
48.3302116394043	1.0
39.575183391571045	1.0
11.665177345275879	1.0
-41.56360626220703	0.0
-60.81579923629761	0.0
-29.481852054595947	0.0
-64.16091918945312	0.0
83.73255729675293	1.0
81.75537586212158	1.0
90.87423086166382	1.0
-20.76442241668701	0.0
81.45372867584229	1.0
-20.21784782409668	0.0
-50.018107891082764	0.0
-97.04005718231201	0.0
40.05551338195801	1.0
-37.94083595275879	0.0
-88.99227380752563	0.0
62.01353073120117	1.0
-59.51812267303467	0.0
-59.446167945861816	0.0
-49.403250217437744	0.0
-79.23165559768677	0.0
20.497500896453857	1.0
33.17135572433472	1.0
-75.80181360244751	0.0
17.175734043121338	1.0
-22.790420055389404	0.0
58.1426739692688	1.0
-24.485647678375244	0.0
34.84286069869995	1.0
88.88875246047974	1.0
70.88650465011597	1.0
-39.29481506347656	0.0
81.44268989562988	1.0
7.44171142578125	1.0
66.20758771896362	1.0
9.853339195251465	1.0
-84.60534811019897	0.0
90.25746583938599	1.0
-15.817344188690186	0.0
50.01927614212036	1.0
2.4646639823913574	1.0
86.86237335205078	1.0
66.08047485351562	1.0
47.424888610839844	1.0
-64.44472074508667	0.0
-0.34633874893188477	0.0
-11.485099792480469	0.0
-45.670342445373535	0.0
-34.464991092681885	0.0
-8.670759201049805	0.0
-22.764146327972412	0.0
67.43625402450562	1.0
37.83911466598511	1.0
-32.966017723083496	0.0
-14.888381958007812	0.0
-81.72764778137207	0.0
9.386205673217773	1.0
18.018698692321777	1.0
-24.662840366363525	0.0
84.4760537147522	1.0
29.072141647338867	1.0
-44.694602489471436	0.0
-55.58815002441406	0.0
1.2959003448486328	1.0
-52.22756862640381	0.0
51.73757076263428	1.0
-34.96592044830322	0.0
-68.68788003921509	0.0
86.54186725616455	1.0
-21.35295867919922	0.0
-20.646238327026367	0.0
29.594171047210693	1.0
-41.21133089065552	0.0
98.89143705368042	1.0
41.38684272766113	1.0
-4.82940673828125	0.0
-81.05539083480835	0.0
-16.243958473205566	0.0
-77.92482376098633	0.0
-51.39775276184082	0.0
-15.087783336639404	0.0
-88.20874691009521	0.0
49.642086029052734	1.0
89.97275829315186	1.0
65.14827013015747	1.0
91.19728803634644	1.0
16.659128665924072	1.0
-78.44541072845459	0.0
15.819799900054932	1.0
72.54788875579834	1.0
-86.73783540725708	0.0
64.31931257247925	1.0
51.37982368469238	1.0
9.378254413604736	1.0
3.56673002243042	1.0
-56.73186779022217	0.0
-31.124329566955566	0.0
85.73578596115112	1.0
19.788479804992676	1.0
-21.513569355010986	0.0
-65.21104574203491	0.0
36.12682819366455	1.0
-16.83828830718994	0.0
71.72449827194214	1.0
-78.150475025177	0.0
-27.736937999725342	0.0
25.6250262260437	1.0
72.70466089248657	1.0
-19.632697105407715	0.0
-99.18204545974731	0.0
64.34874534606934	1.0
-60.72012186050415	0.0
-47.051942348480225	0.0
-41.10952615737915	0.0
1.7264723777770996	1.0
-44.805824756622314	0.0
16.153109073638916	1.0
-97.60422706604004	0.0
67.32252836227417	1.0
45.78119516372681	1.0
-76.84081792831421	0.0
13.118171691894531	1.0
7.67054557800293	1.0
-60.86398363113403	0.0
-3.3028364181518555	0.0
-39.788150787353516	0.0
-52.4941086769104	0.0
26.561856269836426	1.0
67.92571544647217	1.0
54.302334785461426	1.0
-45.31214237213135	0.0
-29.35234308242798	0.0
46.84211015701294	1.0
87.32751607894897	1.0
52.09910869598389	1.0
90.23603200912476	1.0
-41.2434458732605	0.0
-47.67650365829468	0.0
77.55435705184937	1.0
94.65707540512085	1.0
-79.83149290084839	0.0
-8.117127418518066	0.0
26.777219772338867	1.0
-56.64567947387695	0.0
-74.51543807983398	0.0
14.268386363983154	1.0
-74.63318109512329	0.0
-40.31587839126587	0.0
-12.336599826812744	0.0
-11.645984649658203	0.0
-77.44719982147217	0.0
66.95033311843872	1.0
-87.10098266601562	0.0
17.881500720977783	1.0
27.80165672302246	1.0
81.81436061859131	1.0
-49.26556348800659	0.0
-70.98400592803955	0.0
-17.018747329711914	0.0
76.04024410247803	1.0
-54.884982109069824	0.0
-58.525729179382324	0.0
-49.69052076339722	0.0
54.46704626083374	1.0
96.03190422058105	1.0
66.31385087966919	1.0
9.180235862731934	1.0
-63.63798379898071	0.0
39.71211910247803	1.0
-8.367252349853516	0.0
29.41519021987915	1.0
-62.0735764503479	0.0
-34.145963191986084	0.0
-44.636690616607666	0.0
39.70695734024048	1.0
34.37836170196533	1.0
35.574984550476074	1.0
-18.99867057800293	0.0
-89.65680599212646	0.0
28.34221124649048	1.0
-74.39776659011841	0.0
-35.95491647720337	0.0
80.65017461776733	1.0
-36.84018850326538	0.0
14.904427528381348	1.0
-45.5324649810791	0.0
-2.5402069091796875	0.0
-80.49947023391724	0.0
-92.2084093093872	0.0
-82.82132148742676	0.0
-11.857831478118896	0.0
19.612038135528564	1.0
-42.498934268951416	0.0
5.280518531799316	1.0
17.02796220779419	1.0
33.492136001586914	1.0
-20.72089910507202	0.0
-14.736580848693848	0.0
7.565963268280029	1.0
-97.01892137527466	0.0
-44.39126253128052	0.0
-6.36972188949585	0.0
-16.630160808563232	0.0
90.1959776878357	1.0
-79.9889326095581	0.0
90.99267721176147	1.0
-86.81925535202026	0.0
83.61446857452393	1.0
55.120849609375	1.0
-41.16097688674927	0.0
-89.39828872680664	0.0
-84.65750217437744	0.0
42.05780029296875	1.0
97.00336456298828	1.0
36.049795150756836	1.0
-24.38185214996338	0.0
-37.186241149902344	0.0
79.69381809234619	1.0
-78.66371870040894	0.0
-35.85691452026367	0.0
64.8144006729126	1.0
25.331103801727295	1.0
70.7053542137146	1.0
78.2825231552124	1.0
17.11527109146118	1.0
11.836719512939453	1.0
41.68053865432739	1.0
21.565234661102295	1.0
-87.69245147705078	0.0
-66.03838205337524	0.0
59.7093939781189	1.0
93.42502355575562	1.0
-72.60651588439941	0.0
34.53296422958374	1.0
81.32498264312744	1.0
-91.93706512451172	0.0
-90.41386842727661	0.0
-3.4708738327026367	0.0
-11.491501331329346	0.0
92.4614667892456	1.0
-70.14857530593872	0.0
31.721973419189453	1.0
-91.96579456329346	0.0
-41.383397579193115	0.0
79.43973541259766	1.0
71.95032835006714	1.0
-91.05796813964844	0.0
-4.658997058868408	0.0
91.41683578491211	1.0
41.41652584075928	1.0
-79.23436164855957	0.0
-19.710087776184082	0.0
82.74250030517578	1.0
-57.762157917022705	0.0
51.24934911727905	1.0
-48.913025856018066	0.0
-72.18458652496338	0.0
-50.695908069610596	0.0
42.18851327896118	1.0
-87.57344484329224	0.0
-72.05395698547363	0.0
-29.984724521636963	0.0
9.889733791351318	1.0
-81.7449688911438	0.0
-97.03223705291748	0.0
63.59609365463257	1.0
-0.3761768341064453	0.0
81.86086416244507	1.0
54.88079786300659	1.0
-27.46816873550415	0.0
-33.65523815155029	0.0
-50.04434585571289	0.0
-68.07922124862671	0.0
-13.025975227355957	0.0
-78.22349071502686	0.0
66.0527229309082	1.0
24.716031551361084	1.0
92.39950180053711	1.0
29.578375816345215	1.0
0.4384160041809082	1.0
