x	y	z	w	!hevysine
0.171386718750	0.4981969710451317	0.611477313884971	0.4270934450660824	7.8706873
0.171630859375	0.9346910940684003	0.17765615542343427	0.6959807817585129	7.8547292
0.171875000000	0.46605307231185533	0.5507901497617029	0.5808119526875583	7.8386973
0.172119140625	0.047885424443873226	0.4315778726957683	0.472464107867265	7.8225915
0.172363281250	0.38543616343646436	0.5201892890428513	0.23822981548724953	7.8064121
0.172607421875	0.1992624730817767	0.12724154278679756	0.4391794289837324	7.7901592
0.172851562500	0.47312534383185056	0.11752948626251536	0.22606341133098173	7.7738330
0.173095703125	0.8159183375595213	0.9449273247604385	0.0017642209855761593	7.7574336
0.173339843750	0.04799582596611662	0.37640739981829596	0.006905045412045618	7.7409612
0.173583984375	0.4068774007097268	0.20749208710347034	0.09710339314440997	7.7244160
0.173828125000	0.6456697418466995	0.5857751272765417	0.865197612962641	7.7077980
0.174072265625	0.36703404957922214	0.45707601382148066	0.7043943759079248	7.6911075
0.174316406250	0.7352907398828018	0.9885798905502713	0.6669128045763459	7.6743446
0.174560546875	0.4202611476650774	0.8803650317410462	0.9760587087552192	7.6575095
0.174804687500	0.2963894867761173	0.3408369996075181	0.14239400956183368	7.6406023
0.175048828125	0.5145705089170286	0.42105654075784305	0.4843650539739385	7.6236232
0.175292968750	0.23507781118517523	0.5011300033448591	0.22668219661566302	7.6065723
0.175537109375	0.6286223417845457	0.10587832921385365	0.8059349428168877	7.5894498
0.175781250000	0.22673960508079682	0.3519296751977592	0.16530775910810003	7.5722559
0.176025390625	0.763688295485439	0.5735421433085169	0.6459668026260226	7.5549907
0.176269531250	0.3765428042516106	0.43321287597140723	0.8686966502123963	7.5376544
0.176513671875	0.21138485107306193	1.9523644745955693E-4	0.8481672218664481	7.5202472
0.176757812500	0.2584278974582632	0.9349040396128561	0.9970765207154446	7.5027692
0.177001953125	0.8224918966430853	0.8854599034487566	0.5905294953659194	7.4852205
0.177246093750	0.7060527477847842	0.8712856386591741	0.9615227555474212	7.4676014
0.177490234375	0.5077137751015014	0.43459353880232143	0.46113120335964164	7.4499120
0.177734375000	0.8231863177230017	0.8057396929725773	0.026376533634225097	7.4321525
0.177978515625	0.11346098739604205	0.33860511808293137	0.8062923358565053	7.4143231
0.178222656250	0.30331677186822215	0.8503726239067154	0.9438913863751468	7.3964238
0.178466796875	0.40513468252563	0.5186481116538437	0.09437563640037805	7.3784550
0.178710937500	0.4052161223064433	0.508996494967108	0.6031920591697545	7.3604166
0.178955078125	0.4118699080058671	0.12637092343039502	0.125231253720281	7.3423090
0.179199218750	0.03870625734411004	0.42472726435425534	0.451405937386788	7.3241323
0.179443359375	0.3294915495564391	0.6502137592373083	0.8051680624827652	7.3058867
0.179687500000	0.9480922340670347	0.1306183588992169	0.4734712894303763	7.2875723
0.179931640625	0.5161945500324716	0.10033989531873	0.20213515256241377	7.2691893
0.180175781250	0.12424283686949478	0.3631632944616745	0.18633547783165116	7.2507379
0.180419921875	0.5561829822006918	0.7728025453747479	0.48164943595599286	7.2322182
0.180664062500	0.3740457685878361	0.49842801826337757	0.9100989867080279	7.2136305
0.180908203125	0.6025753388417062	0.22686717827406377	0.6214184623113174	7.1949749
0.181152343750	0.5812703385194118	0.8076472821469741	0.8795833901772986	7.1762515
0.181396484375	0.16906274415612732	0.6577079973507891	0.01646326458216929	7.1574606
0.181640625000	0.1184262866789283	0.8363466325031238	0.020623975210838474	7.1386023
0.181884765625	0.6312260808811468	0.47891791952596563	0.956101980618064	7.1196769
0.182128906250	0.23708536997100726	0.605815813346167	0.26130483552280226	7.1006844
0.182373046875	0.06858493674348443	0.42373644540408617	0.7030459368609728	7.0816251
0.182617187500	0.05577785315587225	0.06981742192910179	0.5139377008741027	7.0624991
0.182861328125	0.8572480281314483	0.9683039246097422	0.49108993771153164	7.0433067
0.183105468750	0.07080775997739241	0.3689002444756766	0.24277935925000593	7.0240479
0.183349609375	0.9747204701054819	0.12166313253277039	0.1238346666441168	7.0047231
0.183593750000	0.3863463826102329	0.6801080998381759	0.22860764511383025	6.9853323
0.183837890625	0.15162958030704077	0.2220977741282779	0.17931626118795152	6.9658758
0.184082031250	0.1555316598255293	0.616112373111041	0.5170275547616736	6.9463537
0.184326171875	0.3828656431829661	0.04353905289015347	0.7654697499976556	6.9267662
0.184570312500	0.9629678026495334	0.17411182348006748	0.9648271846151867	6.9071136
0.184814453125	0.46028151306850196	0.3243852837837429	0.7245281948027099	6.8873959
0.185058593750	0.08930386153128111	0.6448652088061863	0.509293625566019	6.8676134
0.185302734375	0.9124101840389591	0.46873200853489116	0.5306388178084793	6.8477662
0.185546875000	0.1681703187000254	0.8739617875559318	0.619951620973517	6.8278546
0.185791015625	0.31977892988789636	0.1806499864715646	0.4784210662544377	6.8078787
0.186035156250	0.6717354112490644	0.013272450825263737	0.05089853899419061	6.7878388
0.186279296875	0.4378263576811847	0.8290931716803701	0.21953017059299218	6.7677349
0.186523437500	0.7999557668437014	0.8372200618740115	0.3043473095306938	6.7475674
0.186767578125	0.9080503225688327	0.41696611703339737	0.10253307502645204	6.7273364
0.187011718750	0.6660597464849146	0.7371914119867026	0.3111011441727155	6.7070420
0.187255859375	0.8110868383533093	0.7648983985531106	0.925933243495938	6.6866845
0.187500000000	0.49210895403314914	0.2935966498170761	0.009789331248488131	6.6662640
0.187744140625	0.6365755121017229	0.39980958090753815	0.6767542872412114	6.6457809
0.187988281250	0.7882079421010936	0.48864404719914367	0.4014875497491782	6.6252351
0.188232421875	0.8719138082784211	0.2512212889904397	0.1338444300833287	6.6046270
0.188476562500	0.9810159105748251	0.028099375644868085	0.5169004566372287	6.5839568
0.188720703125	0.7877237595147027	0.5546787231269694	0.13649949078263657	6.5632245
0.188964843750	0.5849804644851828	0.2357708821127501	0.6660419103621582	6.5424305
0.189208984375	0.7988072861089394	0.9011526421928799	0.1100064892818946	6.5215750
0.189453125000	0.03585517273114802	0.6532116742630862	0.5611321837631951	6.5006580
0.189697265625	0.16668405530111574	0.5728502912455945	0.5895398379222322	6.4796798
0.189941406250	0.6026517230633148	0.8865437068727792	0.9874343612405676	6.4586407
0.190185546875	0.6789962608071013	0.697789179247707	0.9661305392738806	6.4375407
0.190429687500	0.09265874082165526	0.6941395889215574	0.8285463501106649	6.4163802
0.190673828125	0.1720098171329879	0.22547792889816032	0.20118316513862056	6.3951593
0.190917968750	0.20535199652475267	0.589281966716495	0.4761949424734009	6.3738782
0.191162109375	0.4694008715763005	0.7711716672385185	0.5116196257972818	6.3525371
0.191406250000	0.5751227402217749	0.8613650950554393	0.1231637421149695	6.3311362
0.191650390625	0.09212050024948926	0.3528740644696512	0.9429389314555315	6.3096757
0.191894531250	0.5793292542575712	0.4025894644594663	0.66432497003074	6.2881558
0.192138671875	0.28338992656463313	0.41936081020120797	0.7334332918252803	6.2665767
0.192382812500	0.5461797692868677	0.8036884442128899	0.036903779674131054	6.2449387
0.192626953125	0.8071729978434865	0.16419847465541104	0.5749981752314572	6.2232418
0.192871093750	0.8547005892413702	0.07564731278519599	0.7985301249940499	6.2014864
0.193115234375	0.16956273565326085	0.3745970979726436	0.4243029047605865	6.1796727
0.193359375000	0.7142285489106324	0.022636666650964643	0.6611473915397642	6.1578007
0.193603515625	0.41653580742889407	0.26890967015583545	0.7768048394554506	6.1358708
0.193847656250	0.8905614833630046	0.676869836478967	0.020642530767210676	6.1138832
0.194091796875	0.2489798852059022	0.3359981207964565	0.13382756706899557	6.0918380
0.194335937500	0.9165487533238386	0.48556176926893757	0.3057128165202099	6.0697354
0.194580078125	0.6216698215390835	0.866218272345946	0.35268994755793437	6.0475757
0.194824218750	0.10232855562945975	0.7747502550713661	0.13393158483592826	6.0253591
0.195068359375	0.24621302800019973	0.029505393935371105	0.23905133447650362	6.0030858
0.195312500000	0.01981202112469993	0.7999465980793677	0.8365417715398182	5.9807560
0.195556640625	0.972539076711415	0.24241408474058024	0.9209850364805013	5.9583699
0.195800781250	0.761949288164353	0.8092934135523042	0.28388660332318083	5.9359277
0.196044921875	0.0872785973555198	0.5137998251835876	0.5219420765009091	5.9134297
0.196289062500	0.7137328230049721	0.6053821541533482	0.10765171252622552	5.8908760
0.196533203125	0.3327458437872487	0.16832143100418184	0.4452274613806506	5.8682668
0.196777343750	0.4721200818597411	0.19575315564999274	0.23068642639659775	5.8456024
0.197021484375	0.34396604102872075	0.127663474999978	0.20076294686192042	5.8228830
0.197265625000	0.9287855601320775	0.10237513864443737	0.045917243022773335	5.8001088
0.197509765625	0.13440429348459093	0.9502705321302349	0.3850143986207458	5.7772799
0.197753906250	0.004911952519947471	0.5744620314319537	0.9579548368395778	5.7543967
0.197998046875	0.8792665454790076	0.3697724323772905	0.8906480431321429	5.7314594
0.198242187500	0.5825475211090098	0.36859020581656277	0.2490016629678281	5.7084681
0.198486328125	0.17833768034208952	0.7678546795185117	0.13175855431409245	5.6854230
0.198730468750	0.40321062833135823	0.4613616288336493	0.1485325653368086	5.6623245
0.198974609375	0.09255303128542836	0.11616384370997013	0.46576345727942026	5.6391726
0.199218750000	0.051609556337377294	0.3133262285504438	0.4772676300025416	5.6159677
0.199462890625	0.8885037971513712	0.53037684235117	0.7510434415182714	5.5927099
0.199707031250	0.1701361214284185	0.36341185917226093	0.5628803258218232	5.5693995
0.199951171875	0.6758582041728829	0.9136278371028284	0.26125590589235215	5.5460367
0.200195312500	0.1771294736056509	0.7899717061271283	0.15975362994033337	5.5226216
0.200439453125	0.051624178831401246	0.801271058894344	0.8784717361416429	5.4991546
0.200683593750	0.5171140383469496	0.20137821675258816	0.5793593153222797	5.4756358
0.200927734375	0.7740422292766033	0.6390328470187585	0.4877610966895911	5.4520655
0.201171875000	0.7419860853262555	0.5238792128258213	0.9923104961608703	5.4284438
0.201416015625	0.1638127786444702	0.37591782346696423	0.9098449610308506	5.4047711
0.201660156250	0.005529365348349025	0.6295657480924031	0.09801900965810861	5.3810475
0.201904296875	0.8918371110030254	0.58510072350064	0.1345642029884495	5.3572732
0.202148437500	0.20612427783066045	0.11954471829932067	0.8827507121668294	5.3334485
0.202392578125	0.5655699881387768	0.85315452149799	0.38920881470941515	5.3095737
0.202636718750	0.4999008158752811	0.5578895018647141	0.6706547284302007	5.2856488
0.202880859375	0.809700153452508	0.022405768001923954	0.009575488765678375	5.2616742
0.203125000000	0.05406460369283861	0.4861722928159655	0.8933700696600336	5.2376501
0.203369140625	0.5748282083494387	0.014415569231976622	0.7297431885322311	5.2135766
0.203613281250	0.1522717276911736	0.8662408594617582	0.0997801495467423	5.1894541
0.203857421875	0.15810420017618887	0.4953797572442131	0.9051041808993963	5.1652828
0.204101562500	0.39468358670011483	0.5646504072585254	0.44546005723683435	5.1410628
0.204345703125	0.8248058377085734	0.016819257305212942	0.10267144937519979	5.1167944
0.204589843750	0.15802148462619636	0.9544300950426559	0.8477929783904075	5.0924779
0.204833984375	0.15633767724309522	0.5368626057501105	0.18798398640341785	5.0681135
0.205078125000	0.45825368246598663	0.25166146774807574	0.8834364117817246	5.0437013
0.205322265625	0.9792461658001862	0.31765127104802204	0.49830896562018145	5.0192417
0.205566406250	0.26255918447588344	0.393055160429162	0.4149943808592176	4.9947348
0.205810546875	0.3470826560839756	0.1312464410430736	0.3909240668431865	4.9701809
0.206054687500	0.3593649240028969	0.8980909855832426	0.5479676752946437	4.9455803
0.206298828125	0.9321888145466991	0.8775775411012255	0.6010658688031943	4.9209331
0.206542968750	0.4563686761670209	0.5314676270638661	0.3812562120447185	4.8962395
0.206787109375	0.951984689192369	0.12051830106775185	0.6290296606445562	4.8714999
0.207031250000	0.9367324789489229	0.7090987225962624	0.7779946373087717	4.8467144
0.207275390625	0.5027410395964989	0.53855233003358	0.22666483415889493	4.8218833
0.207519531250	0.9726328445512542	0.4785766198613989	0.06101244198179079	4.7970069
0.207763671875	0.7361233223442679	0.8305150353908723	0.88125652904492	4.7720852
0.208007812500	0.6420281569660259	0.7921590050505779	0.7507904407937973	4.7471187
0.208251953125	0.5073866148688911	0.5397695853798227	0.6450293230682189	4.7221075
0.208496093750	0.5971716879418203	0.4005520703922607	0.6948838825229002	4.6970518
0.208740234375	7.372793709070624E-4	0.49646097561302915	0.36113428939166836	4.6719519
0.208984375000	0.3297555621050764	0.4870731029911396	0.7772178045764963	4.6468081
0.209228515625	0.9331907998752851	0.9211387922576753	0.15624377739487816	4.6216205
0.209472656250	0.41468745429570697	0.576558835173438	0.7936287721884147	4.5963894
0.209716796875	0.5237544225683347	0.5873677101030624	0.3544132402903455	4.5711150
0.209960937500	0.3988223026929669	0.9684013830723449	0.5960984550722893	4.5457977
0.210205078125	0.7448294679513819	0.06864964737385182	0.7996819331653808	4.5204375
0.210449218750	0.44831744949529284	0.11947361593487349	0.6612438032542352	4.4950348
0.210693359375	0.9366207631225759	0.8681322177757448	0.02336038247058536	4.4695897
0.210937500000	0.053845082877309824	0.9359587686782496	0.35711740977020356	4.4441026
0.211181640625	0.6366915361136124	0.8796221355380553	0.05784518769796321	4.4185737
0.211425781250	0.20125302774993992	0.703106854760538	0.25392351917207245	4.3930032
0.211669921875	0.16361915909202784	0.9961782316465952	0.7682501808524796	4.3673914
0.211914062500	0.4903563189980219	0.5029620785748365	0.3459420638155287	4.3417384
0.212158203125	0.7883734781676254	0.9682215843920658	0.8666478580661814	4.3160445
0.212402343750	0.8796913471900524	0.040772305002166886	0.3802186292171539	4.2903101
0.212646484375	0.15631285530455397	0.6262428413674813	0.7961658213860431	4.2645352
0.212890625000	0.5629638226169938	0.15411319688296166	0.0882451555496907	4.2387203
0.213134765625	0.39770552965049266	0.9927512578702515	0.16283205743688667	4.2128654
0.213378906250	0.06564354607204803	0.23211683025718188	0.8151166943019391	4.1869709
0.213623046875	0.2309450725591592	0.3924184486636786	0.5755476484297494	4.1610369
0.213867187500	0.9691478617107511	0.8773471567866784	0.27107675431574296	4.1350638
0.214111328125	0.45001920942584994	0.5661179643335272	0.5868894200652846	4.1090518
0.214355468750	0.8161320021812768	0.4359437678153468	0.18690123713610685	4.0830011
0.214599609375	0.8605702837249546	0.7508182770805988	0.8519949640623485	4.0569120
0.214843750000	0.17376289494326125	0.2731699772634807	0.9405397423127463	4.0307846
0.215087890625	0.8356862101676699	0.30949824140173265	0.8163130653986246	4.0046194
0.215332031250	0.5920659735755668	0.6363334643986411	0.5005283962130275	3.9784164
0.215576171875	0.7863890191681154	0.49924076893331737	0.8666484100175855	3.9521760
0.215820312500	0.21044353231365898	0.614455896717501	0.6739802042430865	3.9258984
0.216064453125	0.5500290568254349	0.42661646944699383	0.32919796699790904	3.8995839
0.216308593750	0.06559335507992647	0.5476842762399015	0.8848930463042616	3.8732326
0.216552734375	0.7942027749575542	0.8419668067236022	0.35304990467338315	3.8468449
0.216796875000	0.12599805889199867	0.4672693027543824	0.8829123000244622	3.8204210
0.217041015625	0.30052401964721154	0.7121785110497365	0.1921531603801555	3.7939611
0.217285156250	0.7189840632313765	0.9513688067537455	0.5937386843335531	3.7674655
0.217529296875	0.45210111947857756	0.1383308082162905	0.7916979410001727	3.7409345
0.217773437500	0.18250448622838122	0.5897218372540365	0.07965478879353416	3.7143682
0.218017578125	0.4057874607148758	0.16288708180826572	0.7291852089296129	3.6877670
0.218261718750	0.23110817442025355	0.9725191566149067	0.45109895290687685	3.6611311
0.218505859375	0.5244382749326202	0.962964986453949	0.27358567179851623	3.6344607
0.218750000000	0.9992080684976183	0.401070411717795	0.8361645292992984	3.6077561
0.218994140625	0.3991567491129919	0.33309874398795514	0.65965657513216	3.5810175
0.219238281250	0.9493299828270667	0.9900262662471095	0.8120408366921599	3.5542453
0.219482421875	0.6648520198771426	0.8136238587127034	0.1648304769569281	3.5274396
0.219726562500	0.6024510820758029	0.357207393304635	0.2778095869608247	3.5006007
0.219970703125	0.2467473813094625	0.2695640940567263	0.49361891965714055	3.4737288
0.220214843750	0.2651465733308026	0.026158373854349493	0.7081124948408472	3.4468242
0.220458984375	0.3475228382944483	0.7292535062687285	0.5740730177558429	3.4198872
0.220703125000	0.8567491135247176	0.0813893166726436	0.2878329982993675	3.3929180
0.220947265625	0.5556882301128384	0.27082642639433796	0.6417659691408772	3.3659169
0.221191406250	0.4511580185978613	0.5842735641027449	0.1642819982933338	3.3388841
0.221435546875	0.8210665747295552	0.22647869447609603	0.40264469681054404	3.3118198
0.221679687500	0.9737604943794059	0.08049584106125851	0.15001546946901345	3.2847244
0.221923828125	0.5828070965020198	0.846736575425089	0.8349463308401669	3.2575981
0.222167968750	0.4749632119403686	0.9939227589953022	0.7102851657744284	3.2304411
0.222412109375	0.16339932459608342	0.32693752650048213	0.5045728282184799	3.2032537
0.222656250000	0.7382788584490544	0.3273060228650124	0.1275534927725247	3.1760362
0.222900390625	0.2573591027106218	0.1021745105427373	0.05462140245962854	3.1487887
0.223144531250	0.48233388671160116	0.38220828006047314	0.8641845744235385	3.1215117
0.223388671875	0.27860834247240907	0.03090283089982293	0.19931256164548983	3.0942052
0.223632812500	0.7515107539704392	0.9082244304698162	0.46542709304606444	3.0668696
0.223876953125	0.8034608229812189	0.336450986426296	0.25084962319267146	3.0395052
0.224121093750	0.03752706049075771	0.41858492233720035	0.8395735326955396	3.0121121
0.224365234375	0.908308387475897	0.3943851930640099	0.06466552929385294	2.9846907
0.224609375000	0.3717840673497199	0.323584475092493	0.5115390818605686	2.9572412
0.224853515625	0.88871328117474	0.9359955231160781	0.6683228912302928	2.9297639
0.225097656250	0.8228533655295035	0.9773598570580995	0.9202425316385908	2.9022590
0.225341796875	0.4301579813202854	0.3874226885644598	0.5906652544836775	2.8747267
0.225585937500	0.13146513111363034	0.8841023569226764	0.07866559964187791	2.8471674
0.225830078125	0.5350670966309394	0.6428198181007391	0.6136766562892625	2.8195814
0.226074218750	0.3326275124465228	0.8279682423906698	0.857257949032783	2.7919687
0.226318359375	0.3851554404010815	0.9505179177160158	0.8972794541164811	2.7643298
0.226562500000	0.22624526965787506	0.9722494434961562	0.8147658044517198	2.7366649
0.226806640625	0.3063040402979532	0.00487815314068063	0.9787404631730809	2.7089742
0.227050781250	0.1483841143013216	0.3976718736929541	0.27328593844306837	2.6812580
0.227294921875	0.3130299005882846	0.12419257739627787	0.30960005081999376	2.6535166
0.227539062500	0.2090907949986086	0.7312573130113145	0.21345564410550555	2.6257502
0.227783203125	0.5335784495780935	0.25682985233020006	0.7845910210402168	2.5979591
0.228027343750	0.6527503574950728	0.5546482782539581	0.40762665915860863	2.5701436
0.228271484375	0.5814877631255666	0.8033864752507288	0.14376192611380478	2.5423038
0.228515625000	0.27603259598496044	0.007163758096366157	0.9794595567512929	2.5144401
0.228759765625	0.5562834552937277	0.0408406480676764	0.4302151284087675	2.4865528
0.229003906250	0.5286245029753319	0.23150817398428025	0.6028079307640098	2.4586420
0.229248046875	0.4702705289774016	0.5639361972946995	0.5851515064108562	2.4307081
0.229492187500	0.5046050313164069	0.1007544939139623	0.7656105563755328	2.4027514
0.229736328125	0.14007640181877878	0.25694397127574675	0.21728508538177804	2.3747720
0.229980468750	0.09831764959648637	0.5500995411500035	0.719718810687282	2.3467702
0.230224609375	0.8149249481596806	0.1226264070358003	0.03753683473104674	2.3187464
0.230468750000	0.09812602290891181	0.08644988671924037	0.8184779889871856	2.2907008
0.230712890625	0.38721872332327656	0.9311144412819188	0.07899485525507921	2.2626335
0.230957031250	0.4840728642963559	0.9180265519913653	0.17314751618608504	2.2345450
0.231201171875	0.027882071534960806	0.32531437001310026	0.7875711720981066	2.2064355
0.231445312500	0.10014324213885728	0.12413157609054426	0.8089594479628934	2.1783052
0.231689453125	0.576455327141913	0.3065901496988853	0.2660997819593536	2.1501544
0.231933593750	0.7168850768339755	0.3456322633148359	0.5032205056532102	2.1219833
0.232177734375	0.29588690355312564	0.1093864773378117	0.26369215530084755	2.0937923
0.232421875000	0.17325441671160902	0.3275994076510035	0.08218123779325659	2.0655815
0.232666015625	0.46047950938038473	0.40011189998007346	0.0372491377247538	2.0373514
0.232910156250	0.2848013728518548	0.9792641694047634	0.34062206677437223	2.0091020
0.233154296875	0.20301557112297797	0.6573128251107414	0.5717591551061736	1.9808338
0.233398437500	0.8851421513812776	0.3597937142231187	0.7378099570213874	1.9525469
0.233642578125	0.6085989654110565	0.01963131235404314	0.1633948307018933	1.9242416
0.233886718750	0.19489059255285024	0.5624620329151201	0.28460729522357375	1.8959182
0.234130859375	0.947462812454264	0.9473242455364003	0.36184165823024383	1.8675769
0.234375000000	0.5120465627920284	1.1434931529641368E-4	0.347385071219219	1.8392181
0.234619140625	0.4105396285213717	0.7136718774686088	0.2875059090908423	1.8108420
0.234863281250	0.4248278355794346	0.22127774056383032	0.5927033093326859	1.7824488
0.235107421875	0.7079768704351839	0.11524376221077859	0.42139169934191634	1.7540389
0.235351562500	0.6560322239994276	0.47311199411772265	0.7295403896311039	1.7256124
0.235595703125	0.354393401693899	0.31491007019129535	0.8810132866261216	1.6971697
0.235839843750	0.660547966692992	0.6232568661303097	0.6796270776674684	1.6687110
0.236083984375	0.572265198692063	0.4682620610920798	0.6996041325308602	1.6402366
0.236328125000	0.9772881460652316	0.34052380674966065	0.03699041447115281	1.6117468
0.236572265625	0.15753721461785897	0.6516768768669872	0.707354514906636	1.5832418
0.236816406250	0.45567959094521837	0.18168304299753157	0.24033058096721083	1.5547219
0.237060546875	0.7648893425496398	0.6369549006234205	0.7460880966844996	1.5261874
0.237304687500	0.0663327743551958	0.24006940885758066	0.4609148696336317	1.4976385
0.237548828125	0.26392018744256596	0.6309617567870874	0.3406839642078755	1.4690755
0.237792968750	0.4064792626718461	0.5675048011440591	0.34821705010466175	1.4404987
0.238037109375	0.706112208271049	0.2160975816196693	0.7940441080945619	1.4119083
0.238281250000	0.9233786066791393	0.704620067946575	0.12888284078184165	1.3833046
0.238525390625	0.12443675467492021	0.24513550281619567	0.3942586414068254	1.3546879
0.238769531250	0.61274289816397	0.35093682519464675	0.13445489803306232	1.3260585
0.239013671875	0.6958571574210345	0.3278398801302168	0.9339610645418088	1.2974166
0.239257812500	0.6732437942537364	0.7142977884729953	0.2617157091296778	1.2687625
0.239501953125	0.5491734018624804	0.12198969678548077	0.6882057553190905	1.2400964
0.239746093750	0.590679772063074	0.12304614559610638	0.6279484725904919	1.2114186
0.239990234375	0.748382710511035	0.8425624264062077	0.008417737016565896	1.1827295
0.240234375000	0.024081247763357405	0.521757488471915	0.3626958539540083	1.1540292
0.240478515625	0.26113714634286356	0.023824119936626587	0.6303228456220445	1.1253181
0.240722656250	0.9179918423070748	0.9447052897207189	0.027907882005010043	1.0965963
0.240966796875	0.3034727809362384	0.5132434930205496	0.011894102826430997	1.0678643
0.241210937500	0.5768279686359388	0.6473497876707832	0.13928600848094697	1.0391222
0.241455078125	0.5906444553328074	0.20619653754960587	0.5962572803089757	1.0103703
0.241699218750	0.22440919636103507	0.43611412534094873	0.09209300681872656	0.9816089
0.241943359375	0.20888715735862018	0.018422641042176502	0.9015675128944538	0.9528383
0.242187500000	0.40966073560884	0.7660582505686645	0.0030316140308791484	0.9240587
0.242431640625	0.027869060807674484	0.7705810742604796	0.07685638196773337	0.8952703
0.242675781250	0.692690248427969	0.2546626480709694	0.4536890530970854	0.8664736
0.242919921875	0.5065123472773342	0.8668559464524332	0.8158896154504246	0.8376687
0.243164062500	0.3978768721760446	0.5020492352287037	0.3575769884995458	0.8088560
0.243408203125	0.0981181126412477	0.08756524052972425	0.8106758370738595	0.7800356
0.243652343750	0.005602824143076335	0.11222735825936614	0.5284045742634197	0.7512079
0.243896484375	0.16109849912842045	0.29371493568219587	0.7573098385823711	0.7223731
0.244140625000	0.4845013913443984	0.9093685357313883	0.467733074198182	0.6935315
0.244384765625	0.740225791040111	0.02834786576927506	0.038578157903987	0.6646833
0.244628906250	0.6636606231005427	0.8550637093096874	0.24076528930314633	0.6358290
0.244873046875	0.9456629215906668	0.6736894191618612	0.8238317192738345	0.6069686
0.245117187500	0.5905550159339713	0.6487640613564525	0.5042933095359247	0.5781025
0.245361328125	0.05302405198627225	0.12218340708539077	0.4050493782668876	0.5492310
0.245605468750	0.8063966046785113	0.4702783554545301	0.08470987764339644	0.5203543
0.245849609375	0.2415866390934105	0.5906121863395	0.07115886055853715	0.4914727
0.246093750000	0.04630030275013253	0.5708089861889806	0.37980100900865466	0.4625865
0.246337890625	0.9281710389518345	0.8560503227878443	0.8873066251860313	0.4336960
0.246582031250	0.09671366865417241	0.19243405103937872	0.03847646087202128	0.4048013
0.246826171875	0.5241251521450984	0.5362310147352572	0.053007160527725916	0.3759029
0.247070312500	0.33591540203602976	0.5844453077943451	0.22973030645391446	0.3470009
0.247314453125	0.7096868489136958	0.15020494505004867	0.45846516111708924	0.3180956
0.247558593750	0.8733595757236201	0.162161436325852	0.5774022532367231	0.2891874
0.247802734375	0.7855002855980842	0.2625121393786163	0.02173063253941221	0.2602764
0.248046875000	0.5779288862417926	0.3277630960399034	0.8515498498791051	0.2313629
0.248291015625	0.6113676649763744	0.579414039705517	0.9849782381363195	0.2024473
0.248535156250	0.6408321575329098	0.3357216229914747	0.4706404045899565	0.1735298
0.248779296875	0.09793518741698182	0.08236569584423403	0.6747284777135337	0.1446107
0.249023437500	0.5123804566992727	0.2642758334542328	0.09089683378812718	0.1156902
0.249267578125	0.18281923013190282	0.16454275822613273	0.12125897137234964	0.0867686
0.249511718750	0.049027628507940846	0.5602839543785025	0.20893175205962977	0.0578462
0.249755859375	0.9379398405760035	0.90294312898552	0.20417098924574428	0.0289232
0.250000000000	0.833056592390019	0.40314744473033237	0.059596113424903785	0.0000000
0.250244140625	0.643170756765761	0.5328075683601275	0.6958382184026632	-0.0289232
0.250488281250	0.8167031069432548	0.9142536521568517	0.7904517768752093	-0.0578462
0.250732421875	0.7808496478576809	0.4836629663810893	0.24840277884543271	-0.0867686
0.250976562500	0.4892819474190956	0.8857728238708037	0.1845176575228582	-0.1156902
0.251220703125	0.3986011510964982	0.9373858467008211	0.283608394472448	-0.1446107
0.251464843750	0.5733324178284708	0.5653046300436894	0.1903856927541513	-0.1735298
0.251708984375	0.8310653098053151	0.33788012938149947	0.15295134941603505	-0.2024473
0.251953125000	0.08663058617414532	0.1938072720583962	0.41927294370117885	-0.2313629
0.252197265625	0.5256291224770137	0.03820733398291476	0.3276475631071968	-0.2602764
0.252441406250	0.3331916165349441	0.52084230486719	0.15726774889183548	-0.2891874
0.252685546875	0.5786371627027005	0.8426211168622433	0.727390264586947	-0.3180956
0.252929687500	0.7395539707021643	0.7151876353114267	0.50250873761047	-0.3470009
0.253173828125	0.4366895795615985	0.47563525267915185	0.3118144303474716	-0.3759029
0.253417968750	0.2735187818588585	0.7364426713007872	0.015253232399464745	-0.4048013
0.253662109375	0.1667826279146436	0.48506556995819194	0.4313757023127768	-0.4336960
0.253906250000	0.6713052219943837	0.8548814042524706	0.9170648444882368	-0.4625865
0.254150390625	0.3478389155166062	0.11737759467658626	0.09174973037678458	-0.4914727
0.254394531250	0.6653505104448614	0.10738311630645392	0.90637491132416	-0.5203543
0.254638671875	0.31762064155786796	0.7574627031804975	0.6389958576979244	-0.5492310
0.254882812500	0.5176722510858436	0.796046627327274	0.1935196729445232	-0.5781025
0.255126953125	0.540501814660019	0.42635190444851767	0.5671144108577042	-0.6069686
0.255371093750	0.20114491917446153	0.8967014262223448	0.38046792241970695	-0.6358290
0.255615234375	0.794852510132811	0.013928048835511797	0.3151429893664184	-0.6646833
0.255859375000	0.6709148242671104	0.40498011226310204	0.4096560556352534	-0.6935315
0.256103515625	0.7499928927200659	0.6833598400077134	0.42184118502882884	-0.7223731
0.256347656250	0.5775594221199802	0.1502898142268757	0.43283073199859035	-0.7512079
0.256591796875	0.08231354525246581	0.623075111326223	0.09093803309018844	-0.7800356
